username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
brightsider123,LordAshcroft,"Indeed, project fear that the NHS needed Brexit to survive and that 80million Turkey nationals were on their way to the EU.",6,20,4,947206359157788672,https://twitter.com/brightsider123/status/947206359157788672,179521723,2017-12-30 20:42:48+00:00,Sat Dec 30 20:42:48 +0000 2017,,,,
JRTomlinAuthor,andysearson,"Ok, how about he now tell the truth and admit that he supports #Brexit and always has? If he is such a 'man of integrity' that would be honest.",0,6,0,947206332930654209,https://twitter.com/JRTomlinAuthor/status/947206332930654209,265023700,2017-12-30 20:42:42+00:00,Sat Dec 30 20:42:42 +0000 2017,#Brexit,,,
MartinHoscik,sundersays,"Spoiler: likening Brexit to Trump, as Lord A does, will not persuade Leave voters to change their minds. Without which there is no reversal.",0,0,0,947206235841093632,https://twitter.com/MartinHoscik/status/947206235841093632,2329053258,2017-12-30 20:42:19+00:00,Sat Dec 30 20:42:19 +0000 2017,,,,
RichardCBJones,,"Macron had a good year. In 2018, he could even stop Brexit | Natalie Nougayrède https://www.theguardian.com/commentisfree/2017/dec/30/macron-2018-brexit-french-president-europe-leaving-eu?CMP=share_btn_tw - A very interesting view. Nous vous attendons, M. le President.",0,2,0,947206233357942789,https://twitter.com/RichardCBJones/status/947206233357942789,383826765,2017-12-30 20:42:18+00:00,Sat Dec 30 20:42:18 +0000 2017,,,,https://www.theguardian.com/commentisfree/2017/dec/30/macron-2018-brexit-french-president-europe-leaving-eu?CMP=share_btn_tw
khalidbinyaqub,kingsleycopy,Why do you still talk to your brother in law about brexit if he wants your wife dead? Why does your extended family celebrate christmas? ,0,0,4,947206220804435968,https://twitter.com/khalidbinyaqub/status/947206220804435968,126775429,2017-12-30 20:42:15+00:00,Sat Dec 30 20:42:15 +0000 2017,,,,
J_MZed,Andrew_Adonis,#theresa_may #theresamayresign #Brexit ,0,0,0,947206218459877376,https://twitter.com/J_MZed/status/947206218459877376,906159480605466624,2017-12-30 20:42:15+00:00,Sat Dec 30 20:42:15 +0000 2017,#theresa_may #theresamayresign #Brexit,,,https://twitter.com/Andrew_Adonis/status/946832443285360640
Brexit,,Aerospace may be more integrated with continental Europe than any British sector. Not for long https://bloom.bg/2lv630c,5,6,0,947206176839753730,https://twitter.com/Brexit/status/947206176839753730,774195721000087552,2017-12-30 20:42:05+00:00,Sat Dec 30 20:42:05 +0000 2017,,,,https://bloom.bg/2lv630c
jon_mumford1982,Charlie_45uk,Scotland has a minimum price per unit & the (real) government increases alcohol tax every now and again. It's a nice little revenue earner for the treasury. However much more fun to blame Brexit! ,2,4,1,947206160586813440,https://twitter.com/jon_mumford1982/status/947206160586813440,2450460074,2017-12-30 20:42:01+00:00,Sat Dec 30 20:42:01 +0000 2017,,,,
EuropaUnitedEU,,Our piece on fighting #Brexit from a few months ago #FBPE https://europaunited.eu/2017/08/05/britain-for-crying-out-loud-declare-war-on-brexit-now/,1,1,0,947206160502882306,https://twitter.com/EuropaUnitedEU/status/947206160502882306,785306168457584640,2017-12-30 20:42:01+00:00,Sat Dec 30 20:42:01 +0000 2017,#Brexit #FBPE,,,https://europaunited.eu/2017/08/05/britain-for-crying-out-loud-declare-war-on-brexit-now/
Daniel252525,spayrechaynge,"He's whipped the Labour party to vote with the tories on brexit at least three times now, the man is a disgrace.",0,0,1,947206135752380416,https://twitter.com/Daniel252525/status/947206135752380416,20641187,2017-12-30 20:41:55+00:00,Sat Dec 30 20:41:55 +0000 2017,,,,
Eddystone506,,@theresa_may @Jeremy_Hunt @jeremycorbyn Which part of this do you not get? You are purposefully leading the UK to a place where there will be LESS money for the #NHS and EU nurse applications have dropped 96%. Brexit is economic and social madness. ,0,0,0,947206128970149892,https://twitter.com/Eddystone506/status/947206128970149892,866010939916775425,2017-12-30 20:41:54+00:00,Sat Dec 30 20:41:54 +0000 2017,#NHS,@theresa_may @Jeremy_Hunt @jeremycorbyn,,
RichardGCorbett,,"Opposing #Brexit might be the best strategy for #Labour in 2018, says @eloisetodd in @LeftFootFwd :",117,195,19,947206126231269378,https://twitter.com/RichardGCorbett/status/947206126231269378,1347250338,2017-12-30 20:41:53+00:00,Sat Dec 30 20:41:53 +0000 2017,#Brexit #Labour,@eloisetodd @LeftFootFwd,,https://leftfootforward.org/2017/12/opposing-brexit-might-be-the-best-strategy-for-labour-in-2018-heres-why/
ColetteParson17,mtuj1974,"Nothing more than a way of mobbing those who are in favour of Brexit, the most cursory of glances at the hashtag reveals a lot.",0,1,0,947206125484756992,https://twitter.com/ColetteParson17/status/947206125484756992,832345779096387584,2017-12-30 20:41:53+00:00,Sat Dec 30 20:41:53 +0000 2017,,,,
DevonRowcliffe,keithbaldrey,"First Past the Post has created chaos in the UK. 10 parties elected, thanks to FPTP over-rewarding regionalist parties. Tories earned more votes this election yet went down in seats and lost their majority ahead of Brexit negotiations. A terrible, outdated election system.",20,17,1,947206082715320321,https://twitter.com/DevonRowcliffe/status/947206082715320321,2828553081,2017-12-30 20:41:43+00:00,Sat Dec 30 20:41:43 +0000 2017,,,,
rolandmcs,,"""Capitalising on the benefits of Brexit requires a cold-eyed understanding of the complications"" - @ShippersUnbound on page xiii of #Fallout. Amen to that.",0,2,1,947206068320555008,https://twitter.com/rolandmcs/status/947206068320555008,87533919,2017-12-30 20:41:39+00:00,Sat Dec 30 20:41:39 +0000 2017,#Fallout,@ShippersUnbound,,
Bournemouth4EU,PsychDrD,"Yep - falling out amongst ourselves is wasted energy. But Brexit has split both the main political parties. Both Labour &amp; Conservative leadership let down #Remain MPs, activists, voters &amp;, ultimately, the country. #StopBrexit",0,4,0,947206034489212929,https://twitter.com/Bournemouth4EU/status/947206034489212929,820708631532466177,2017-12-30 20:41:31+00:00,Sat Dec 30 20:41:31 +0000 2017,#Remain #StopBrexit,,,
JohnLehal,GoodwinMJ,"Backups my sense that remainers more hardened to remain given likely hard brexit on offer, and leavers just want govt to get on with it. Feels like we're more divided but not a great deal of shift ",1,3,0,947206026633334784,https://twitter.com/JohnLehal/status/947206026633334784,117801202,2017-12-30 20:41:29+00:00,Sat Dec 30 20:41:29 +0000 2017,,,,https://twitter.com/GoodwinMJ/status/947160027835584512
LSaczak,PsychDrD,"With respect, this is hugely disingenuous. The party as a whole may be Remain, but the leadership are bent on a soft Brexit. Soft Brexit is not Remain.",0,2,0,947205998514790400,https://twitter.com/LSaczak/status/947205998514790400,2363254081,2017-12-30 20:41:22+00:00,Sat Dec 30 20:41:22 +0000 2017,,,,
richardslaterpr,TomDickson1,"If Labour were to go where they should - opposition, and opposition to Brexit - I'd be there, and I think many more would be too.",0,1,1,947205984598003713,https://twitter.com/richardslaterpr/status/947205984598003713,27887789,2017-12-30 20:41:19+00:00,Sat Dec 30 20:41:19 +0000 2017,,,,
